Month,Store,Metric,Amount (Rs Lakhs)
July 2024,EXA,Other opex expenses,1.4351
July 2024,VRA,Other opex expenses,1.0662
July 2024,CPM,Other opex expenses,0.9812
July 2024,KTP,Other opex expenses,1.2449
July 2024,CAR,Other opex expenses,0.665
July 2024,VEL,Other opex expenses,1.5296
August 2024,EGL,Gross Sales,15.3629
August 2024,ITPL,Gross Sales,62.6415
August 2024,RMZ,Gross Sales,18.9529
August 2024,KOR,Gross Sales,47.4404
August 2024,DIV,Gross Sales,18.4775
August 2024,IND,Gross Sales,88.3918
August 2024,BAG,Gross Sales,14.4886
August 2024,MAN,Gross Sales,29.567
August 2024,ECW-old,Gross Sales,16.5265
August 2024,MTP,Gross Sales,10.4856
August 2024,VIR,Gross Sales,29.9697
August 2024,ARK,Gross Sales,70.0011
August 2024,HSR,Gross Sales,88.6098
August 2024,CVR,Gross Sales,11.0248
August 2024,SJP,Gross Sales,38.306
August 2024,ORW,Gross Sales,33.8442
August 2024,EST,Gross Sales,38.5005
August 2024,JPN,Gross Sales,59.9329
August 2024,PTP,Gross Sales,15.6892
August 2024,SYH,Gross Sales,54.797
August 2024,ETF,Gross Sales,22.2067
August 2024,GSC,Gross Sales,15.8592
August 2024,ECN,Gross Sales,24.9961
August 2024,RGA,Gross Sales,20.8626
August 2024,KNP,Gross Sales,28.8857
August 2024,KCK,Gross Sales,50.3501
August 2024,BVG,Gross Sales,38.9853
August 2024,CLA,Gross Sales,33.686
August 2024,IBC,Gross Sales,15.8325
August 2024,BTG,Gross Sales,35.0757
August 2024,ECT,Gross Sales,42.2272
August 2024,RRR,Gross Sales,29.9348
August 2024,SHV,Gross Sales,31.6019
August 2024,DCB,Gross Sales,14.1321
August 2024,STN,Gross Sales,23.8671
August 2024,JAY,Gross Sales,4.8758
August 2024,VBP,Gross Sales,54.4963
August 2024,ADM,Gross Sales,91.1359
August 2024,SFC,Gross Sales,44.6465
August 2024,SCK,Gross Sales,55.5047
August 2024,SES,Gross Sales,29.424
August 2024,JIG,Gross Sales,46.6264
August 2024,GCN,Gross Sales,31.8526
August 2024,ANN,Gross Sales,41.4979
August 2024,SKO,Gross Sales,47.9676
August 2024,JAP,Gross Sales,31.2461
August 2024,DWR,Gross Sales,34.1847
August 2024,AVK,Gross Sales,21.846
August 2024,CYG,Gross Sales,24.0132
August 2024,NSS,Gross Sales,39.1974
August 2024,GEB,Gross Sales,30.8101
August 2024,ROH,Gross Sales,28.7926
August 2024,EKL,Gross Sales,63.4316
August 2024,PBF,Gross Sales,18.8661
August 2024,KBB,Gross Sales,31.8881
August 2024,PRM,Gross Sales,13.8784
August 2024,KAM,Gross Sales,20.0601
August 2024,MOM,Gross Sales,7.4369
August 2024,IHY,Gross Sales,41.0117
August 2024,DCH,Gross Sales,26.2382
August 2024,SCH,Gross Sales,27.1039
August 2024,LTP,Gross Sales,21.6706
August 2024,FSM,Gross Sales,21.8988
August 2024,GSM,Gross Sales,22.104
August 2024,PPM,Gross Sales,22.4473
August 2024,FLM,Gross Sales,26.8905
August 2024,FDN,Gross Sales,68.2727
August 2024,DTK,Gross Sales,46.0215
August 2024,AKA,Gross Sales,21.8925
August 2024,HIM,Gross Sales,23.0486
August 2024,SMR,Gross Sales,64.4848
August 2024,ATL,Gross Sales,28.6586
August 2024,DSL,Gross Sales,14.8425
August 2024,ATT,Gross Sales,16.0714
August 2024,BNJ,Gross Sales,21.2718
August 2024,DLP,Gross Sales,25.4232
August 2024,EXA,Gross Sales,37.0851
August 2024,VRA,Gross Sales,28.484
August 2024,CPM,Gross Sales,27.2729
August 2024,KTP,Gross Sales,47.2661
August 2024,CAR,Gross Sales,18.1982
August 2024,VEL,Gross Sales,37.3483
August 2024,EGL,Net Sales,14.7196
August 2024,ITPL,Net Sales,61.4026
August 2024,RMZ,Net Sales,18.3501
August 2024,KOR,Net Sales,46.7074
August 2024,DIV,Net Sales,18.0753
August 2024,IND,Net Sales,87.5453
August 2024,BAG,Net Sales,14.0041
August 2024,MAN,Net Sales,28.853
August 2024,ECW-old,Net Sales,16.0997
August 2024,MTP,Net Sales,9.9864
August 2024,VIR,Net Sales,29.66
August 2024,ARK,Net Sales,69.2554
August 2024,HSR,Net Sales,87.4923
August 2024,CVR,Net Sales,10.4998
August 2024,SJP,Net Sales,37.9446
August 2024,ORW,Net Sales,32.6919
August 2024,EST,Net Sales,38.1539
August 2024,ORE,Net Sales,0.0
August 2024,AUR,Net Sales,0.0
August 2024,JPN,Net Sales,59.2329
August 2024,JPC,Net Sales,0.0
August 2024,PTP,Net Sales,15.4292
August 2024,SEC,Net Sales,0.0
August 2024,SYH,Net Sales,54.2969
August 2024,ETF,Net Sales,21.1493
August 2024,GSC,Net Sales,15.104
August 2024,PRI,Net Sales,0.0
August 2024,ECN,Net Sales,24.462
August 2024,RGA,Net Sales,20.6255
August 2024,KNP,Net Sales,28.4859
August 2024,KCK,Net Sales,50.33
August 2024,BVG,Net Sales,38.3955
August 2024,CLA,Net Sales,33.6599
August 2024,IBC,Net Sales,15.4839
August 2024,BTG,Net Sales,34.6419
August 2024,ECT,Net Sales,41.6484
August 2024,RRR,Net Sales,29.4867
August 2024,SHV,Net Sales,31.1694
August 2024,DCB,Net Sales,14.1321
August 2024,STN,Net Sales,22.8678
August 2024,JAY,Net Sales,4.6443
August 2024,VBP,Net Sales,53.8394
August 2024,ADM,Net Sales,90.4872
August 2024,SFC,Net Sales,44.6388
August 2024,SCK,Net Sales,55.5038
August 2024,SES,Net Sales,29.4221
August 2024,JIG,Net Sales,46.2338
August 2024,GCN,Net Sales,31.5087
August 2024,ANN,Net Sales,40.7803
August 2024,SKO,Net Sales,47.2697
August 2024,JAP,Net Sales,31.2427
August 2024,DWR,Net Sales,34.1791
August 2024,AVK,Net Sales,21.481
August 2024,CYG,Net Sales,23.519
August 2024,NSS,Net Sales,39.1971
August 2024,GEB,Net Sales,30.5048
August 2024,ROH,Net Sales,28.7926
August 2024,EKL,Net Sales,62.6762
August 2024,PBF,Net Sales,18.4774
August 2024,KBB,Net Sales,31.787
August 2024,PRM,Net Sales,13.2175
August 2024,KAM,Net Sales,19.4777
August 2024,MOM,Net Sales,7.3334
August 2024,IHY,Net Sales,39.6757
August 2024,DCH,Net Sales,26.1934
August 2024,SCH,Net Sales,25.8135
August 2024,LTP,Net Sales,21.2061
August 2024,FSM,Net Sales,20.856
August 2024,GSM,Net Sales,21.7546
August 2024,PPM,Net Sales,22.0363
August 2024,FLM,Net Sales,26.5242
August 2024,FDN,Net Sales,67.2101
August 2024,DTK,Net Sales,45.2327
August 2024,AKA,Net Sales,21.6197
August 2024,HIM,Net Sales,22.5175
August 2024,SMR,Net Sales,63.7442
August 2024,ATL,Net Sales,27.9848
August 2024,DSL,Net Sales,14.4664
August 2024,ATT,Net Sales,15.7111
August 2024,BNJ,Net Sales,20.86
August 2024,DLP,Net Sales,24.5093
August 2024,EXA,Net Sales,36.2116
August 2024,VRA,Net Sales,27.7467
August 2024,CPM,Net Sales,26.1066
August 2024,KTP,Net Sales,46.1341
August 2024,CAR,Net Sales,17.5437
August 2024,VEL,Net Sales,36.6152
August 2024,EGL,COGS (food +packaging),5.6789
August 2024,ITPL,COGS (food +packaging),24.0368
August 2024,RMZ,COGS (food +packaging),6.8379
August 2024,KOR,COGS (food +packaging),16.483
August 2024,INB,COGS (food +packaging),0.0
August 2024,DIV,COGS (food +packaging),6.3112
August 2024,IND,COGS (food +packaging),32.4052
August 2024,BAG,COGS (food +packaging),5.61
August 2024,ECO-old,COGS (food +packaging),0.0
August 2024,DLF,COGS (food +packaging),0.0
August 2024,MAN,COGS (food +packaging),10.1307
August 2024,ECW-old,COGS (food +packaging),5.9551
August 2024,MTP,COGS (food +packaging),4.2542
August 2024,ETV,COGS (food +packaging),0.0
August 2024,VIR,COGS (food +packaging),10.0841
August 2024,Tecno,COGS (food +packaging),0.0
August 2024,ARK,COGS (food +packaging),22.8652
August 2024,SIG,COGS (food +packaging),0.0
August 2024,HSR,COGS (food +packaging),30.2649
August 2024,CVR,COGS (food +packaging),3.7254
August 2024,SJP,COGS (food +packaging),14.0775
August 2024,ORW,COGS (food +packaging),11.7522
August 2024,EST,COGS (food +packaging),12.8672
August 2024,ORE,COGS (food +packaging),0.0
August 2024,AUR,COGS (food +packaging),0.0
August 2024,JPN,COGS (food +packaging),22.114
August 2024,JPC,COGS (food +packaging),0.0
August 2024,PTP,COGS (food +packaging),6.8271
August 2024,SEC,COGS (food +packaging),0.0
August 2024,SYH,COGS (food +packaging),20.5478
August 2024,ETF,COGS (food +packaging),8.4143
August 2024,GSC,COGS (food +packaging),6.0159
August 2024,PRI,COGS (food +packaging),0.0
August 2024,ECN,COGS (food +packaging),8.3296
August 2024,RGA,COGS (food +packaging),7.0818
August 2024,KNP,COGS (food +packaging),10.295
August 2024,KCK,COGS (food +packaging),18.0007
August 2024,BVG,COGS (food +packaging),13.1273
August 2024,CLA,COGS (food +packaging),13.1684
August 2024,IBC,COGS (food +packaging),5.6999
August 2024,BTG,COGS (food +packaging),11.5871
August 2024,ECT,COGS (food +packaging),14.918
August 2024,RRR,COGS (food +packaging),10.3967
August 2024,SHV,COGS (food +packaging),10.9545
August 2024,DCB,COGS (food +packaging),5.7547
August 2024,STN,COGS (food +packaging),8.3057
August 2024,JAY,COGS (food +packaging),3.86
August 2024,VBP,COGS (food +packaging),21.9065
August 2024,ADM,COGS (food +packaging),36.5779
August 2024,SFC,COGS (food +packaging),17.8761
August 2024,SCK,COGS (food +packaging),23.3113
August 2024,SES,COGS (food +packaging),11.5454
August 2024,JIG,COGS (food +packaging),18.7818
August 2024,GCN,COGS (food +packaging),14.6105
August 2024,ANN,COGS (food +packaging),16.0555
August 2024,SKO,COGS (food +packaging),19.4114
August 2024,JAP,COGS (food +packaging),13.0855
August 2024,DWR,COGS (food +packaging),13.9903
August 2024,AVK,COGS (food +packaging),8.7275
August 2024,CYG,COGS (food +packaging),8.1837
August 2024,NSS,COGS (food +packaging),16.4868
August 2024,GEB,COGS (food +packaging),12.3619
August 2024,ROH,COGS (food +packaging),11.6631
August 2024,EKL,COGS (food +packaging),26.3698
August 2024,PBF,COGS (food +packaging),7.75
August 2024,KBB,COGS (food +packaging),14.2068
August 2024,PRM,COGS (food +packaging),5.178
August 2024,KAM,COGS (food +packaging),7.8352
August 2024,MOM,COGS (food +packaging),2.9727
August 2024,IHY,COGS (food +packaging),14.3406
August 2024,DCH,COGS (food +packaging),11.4861
August 2024,SCH,COGS (food +packaging),10.0108
August 2024,LTP,COGS (food +packaging),7.8145
August 2024,FSM,COGS (food +packaging),8.3214
August 2024,GSM,COGS (food +packaging),8.2719
August 2024,PPM,COGS (food +packaging),8.1081
August 2024,FLM,COGS (food +packaging),10.0532
August 2024,FDN,COGS (food +packaging),23.1998
August 2024,DTK,COGS (food +packaging),15.7265
August 2024,AKA,COGS (food +packaging),8.1062
August 2024,HIM,COGS (food +packaging),8.1712
August 2024,SMR,COGS (food +packaging),22.0746
August 2024,ATL,COGS (food +packaging),10.2542
August 2024,DSL,COGS (food +packaging),5.6332
August 2024,ATT,COGS (food +packaging),6.0092
August 2024,BNJ,COGS (food +packaging),8.201
August 2024,DLP,COGS (food +packaging),8.8378
August 2024,EXA,COGS (food +packaging),12.9801
August 2024,VRA,COGS (food +packaging),10.5114
August 2024,CPM,COGS (food +packaging),9.5785
August 2024,KTP,COGS (food +packaging),16.6811
August 2024,CAR,COGS (food +packaging),6.6764
August 2024,VEL,COGS (food +packaging),13.2753
August 2024,EGL,store Labor Cost,2.8858
August 2024,ITPL,store Labor Cost,6.588
August 2024,RMZ,store Labor Cost,3.1677
August 2024,KOR,store Labor Cost,4.7759
August 2024,INB,store Labor Cost,0.0
August 2024,DIV,store Labor Cost,3.9188
August 2024,IND,store Labor Cost,8.0604
August 2024,BAG,store Labor Cost,3.5449
August 2024,ECO-old,store Labor Cost,0.0
August 2024,DLF,store Labor Cost,0.0
August 2024,MAN,store Labor Cost,3.8925
August 2024,ECW-old,store Labor Cost,3.7593
August 2024,MTP,store Labor Cost,2.1838
August 2024,ETV,store Labor Cost,0.0
August 2024,VIR,store Labor Cost,4.0149
August 2024,Tecno,store Labor Cost,0.0
August 2024,ARK,store Labor Cost,5.1888
August 2024,SIG,store Labor Cost,0.0
August 2024,HSR,store Labor Cost,6.7916
August 2024,CVR,store Labor Cost,2.1635
August 2024,SJP,store Labor Cost,5.9748
August 2024,ORW,store Labor Cost,3.6796
August 2024,EST,store Labor Cost,4.2869
August 2024,ORE,store Labor Cost,0.0
August 2024,AUR,store Labor Cost,0.0
August 2024,JPN,store Labor Cost,5.8706
August 2024,JPC,store Labor Cost,0.0
August 2024,PTP,store Labor Cost,3.0593
August 2024,SEC,store Labor Cost,0.0
August 2024,SYH,store Labor Cost,5.637
August 2024,ETF,store Labor Cost,3.2501
August 2024,GSC,store Labor Cost,3.0646
August 2024,PRI,store Labor Cost,0.0
August 2024,ECN,store Labor Cost,3.6201
August 2024,RGA,store Labor Cost,3.0491
August 2024,KNP,store Labor Cost,4.2741
August 2024,KCK,store Labor Cost,3.7732
August 2024,BVG,store Labor Cost,4.8568
August 2024,CLA,store Labor Cost,3.7787
August 2024,IBC,store Labor Cost,2.7289
August 2024,BTG,store Labor Cost,3.5949
August 2024,ECT,store Labor Cost,4.2711
August 2024,RRR,store Labor Cost,3.9019
August 2024,SHV,store Labor Cost,4.0099
August 2024,DCB,store Labor Cost,3.5557
August 2024,STN,store Labor Cost,3.6788
August 2024,JAY,store Labor Cost,0.2484
August 2024,VBP,store Labor Cost,4.0899
August 2024,ADM,store Labor Cost,6.2183
August 2024,SFC,store Labor Cost,2.9457
August 2024,SCK,store Labor Cost,3.5736
August 2024,SES,store Labor Cost,3.5944
August 2024,JIG,store Labor Cost,5.4042
August 2024,GCN,store Labor Cost,2.9753
August 2024,ANN,store Labor Cost,4.6395
August 2024,SKO,store Labor Cost,4.1028
August 2024,JAP,store Labor Cost,3.603
August 2024,DWR,store Labor Cost,3.2567
August 2024,AVK,store Labor Cost,3.3822
August 2024,CYG,store Labor Cost,3.4426
August 2024,NSS,store Labor Cost,2.6502
August 2024,GEB,store Labor Cost,3.8807
August 2024,ROH,store Labor Cost,3.3103
August 2024,EKL,store Labor Cost,5.6068
August 2024,PBF,store Labor Cost,3.3142
August 2024,KBB,store Labor Cost,3.0521
August 2024,PRM,store Labor Cost,3.5766
August 2024,KAM,store Labor Cost,3.9069
August 2024,MOM,store Labor Cost,3.0814
August 2024,IHY,store Labor Cost,4.3019
August 2024,DCH,store Labor Cost,3.5231
August 2024,SCH,store Labor Cost,3.0258
August 2024,LTP,store Labor Cost,2.8082
August 2024,FSM,store Labor Cost,2.5816
August 2024,GSM,store Labor Cost,2.9509
August 2024,PPM,store Labor Cost,3.1995
August 2024,FLM,store Labor Cost,3.6936
August 2024,FDN,store Labor Cost,5.2278
August 2024,DTK,store Labor Cost,4.012
August 2024,AKA,store Labor Cost,3.5735
August 2024,HIM,store Labor Cost,3.6502
August 2024,SMR,store Labor Cost,5.9839
August 2024,ATL,store Labor Cost,3.6465
August 2024,DSL,store Labor Cost,2.7744
August 2024,ATT,store Labor Cost,3.211
August 2024,BNJ,store Labor Cost,3.0925
August 2024,DLP,store Labor Cost,4.3803
August 2024,EXA,store Labor Cost,4.2425
August 2024,VRA,store Labor Cost,4.4033
August 2024,CPM,store Labor Cost,4.4892
August 2024,KTP,store Labor Cost,5.888
August 2024,CAR,store Labor Cost,2.9645
August 2024,VEL,store Labor Cost,4.3077
August 2024,EGL,Utility Cost,0.7386
August 2024,ITPL,Utility Cost,1.6411
August 2024,RMZ,Utility Cost,0.6052
August 2024,KOR,Utility Cost,2.3055
August 2024,INB,Utility Cost,0.0
August 2024,DIV,Utility Cost,1.3546
August 2024,IND,Utility Cost,2.9462
August 2024,BAG,Utility Cost,0.6141
August 2024,ECO-old,Utility Cost,0.0
August 2024,DLF,Utility Cost,0.0
August 2024,MAN,Utility Cost,0.8987
August 2024,ECW-old,Utility Cost,1.0541
August 2024,MTP,Utility Cost,0.8157
August 2024,ETV,Utility Cost,0.0
August 2024,VIR,Utility Cost,1.1378
August 2024,Tecno,Utility Cost,0.0
August 2024,ARK,Utility Cost,1.9083
August 2024,SIG,Utility Cost,0.0
August 2024,HSR,Utility Cost,2.2399
August 2024,CVR,Utility Cost,0.8287
August 2024,SJP,Utility Cost,1.365
August 2024,ORW,Utility Cost,1.03
August 2024,EST,Utility Cost,1.3668
August 2024,ORE,Utility Cost,0.0
August 2024,AUR,Utility Cost,0.0
August 2024,JPN,Utility Cost,2.0601
August 2024,JPC,Utility Cost,0.0
August 2024,PTP,Utility Cost,0.58
August 2024,SEC,Utility Cost,0.0
August 2024,SYH,Utility Cost,2.1493
August 2024,ETF,Utility Cost,0.6793
August 2024,GSC,Utility Cost,0.0
August 2024,PRI,Utility Cost,0.0
August 2024,ECN,Utility Cost,1.1131
August 2024,RGA,Utility Cost,0.8999
August 2024,KNP,Utility Cost,1.2769
August 2024,KCK,Utility Cost,1.6601
August 2024,BVG,Utility Cost,1.1649
August 2024,CLA,Utility Cost,1.2686
August 2024,IBC,Utility Cost,0.8753
August 2024,BTG,Utility Cost,0.383
August 2024,ECT,Utility Cost,1.7426
August 2024,RRR,Utility Cost,1.1114
August 2024,SHV,Utility Cost,1.0583
August 2024,DCB,Utility Cost,0.0
August 2024,STN,Utility Cost,1.0038
August 2024,JAY,Utility Cost,0.325
August 2024,VBP,Utility Cost,1.1475
August 2024,ADM,Utility Cost,1.7233
August 2024,SFC,Utility Cost,1.14
August 2024,SCK,Utility Cost,1.6084
August 2024,SES,Utility Cost,1.1553
August 2024,JIG,Utility Cost,2.2253
August 2024,GCN,Utility Cost,1.6479
August 2024,ANN,Utility Cost,1.5426
August 2024,SKO,Utility Cost,2.032
August 2024,JAP,Utility Cost,1.4427
August 2024,DWR,Utility Cost,1.2796
August 2024,AVK,Utility Cost,0.9901
August 2024,CYG,Utility Cost,0.8855
August 2024,NSS,Utility Cost,1.3536
August 2024,GEB,Utility Cost,2.1759
August 2024,ROH,Utility Cost,1.2572
August 2024,EKL,Utility Cost,3.62
August 2024,PBF,Utility Cost,0.5971
August 2024,KBB,Utility Cost,1.0951
August 2024,PRM,Utility Cost,0.8543
August 2024,KAM,Utility Cost,1.1611
August 2024,MOM,Utility Cost,0.6341
August 2024,IHY,Utility Cost,1.0843
August 2024,DCH,Utility Cost,0.0
August 2024,SCH,Utility Cost,1.0853
August 2024,LTP,Utility Cost,1.3585
August 2024,FSM,Utility Cost,0.3968
August 2024,GSM,Utility Cost,0.8279
August 2024,PPM,Utility Cost,0.7164
August 2024,FLM,Utility Cost,1.2452
August 2024,FDN,Utility Cost,2.5098
August 2024,DTK,Utility Cost,1.6871
August 2024,AKA,Utility Cost,0.9882
August 2024,HIM,Utility Cost,1.2201
August 2024,SMR,Utility Cost,1.8157
August 2024,ATL,Utility Cost,0.8
August 2024,DSL,Utility Cost,0.7886
August 2024,ATT,Utility Cost,1.2525
August 2024,BNJ,Utility Cost,1.465
August 2024,DLP,Utility Cost,0.7103
August 2024,EXA,Utility Cost,0.8272
August 2024,VRA,Utility Cost,1.6598
August 2024,CPM,Utility Cost,0.9906
August 2024,KTP,Utility Cost,2.7149
August 2024,CAR,Utility Cost,0.95
August 2024,VEL,Utility Cost,1.5928
August 2024,EGL,Rent ,2.36
August 2024,ITPL,Rent ,6.0476
August 2024,RMZ,Rent ,2.2206
August 2024,KOR,Rent ,2.36
August 2024,INB,Rent ,0.0
August 2024,DIV,Rent ,2.133
August 2024,IND,Rent ,2.4811
August 2024,BAG,Rent ,1.6525
August 2024,ECO-old,Rent ,0.0
August 2024,DLF,Rent ,0.0
August 2024,MAN,Rent ,3.4044
August 2024,ECW-old,Rent ,1.52
August 2024,MTP,Rent ,1.8855
August 2024,ETV,Rent ,0.0
August 2024,VIR,Rent ,2.1154
August 2024,ARK,Rent ,1.5139
August 2024,SIG,Rent ,0.0
August 2024,HSR,Rent ,2.0661
August 2024,CVR,Rent ,1.239
August 2024,SJP,Rent ,2.54
August 2024,ORW,Rent ,5.2024
August 2024,EST,Rent ,1.701
August 2024,ORE,Rent ,0.0
August 2024,AUR,Rent ,0.0
August 2024,JPN,Rent ,5.8006
August 2024,JPC,Rent ,0.0
August 2024,PTP,Rent ,0.9516
August 2024,SEC,Rent ,0.0
August 2024,SYH,Rent ,2.065
August 2024,ETF,Rent ,4.6246
August 2024,GSC,Rent ,0.0
August 2024,PRI,Rent ,0.0
August 2024,ECN,Rent ,2.6143
August 2024,RGA,Rent ,1.6086
August 2024,KNP,Rent ,1.652
August 2024,KCK,Rent ,0.3828
August 2024,BVG,Rent ,1.405
August 2024,CLA,Rent ,0.3643
August 2024,IBC,Rent ,0.7611
August 2024,BTG,Rent ,2.8633
August 2024,ECT,Rent ,1.6
August 2024,RRR,Rent ,2.0645
August 2024,SHV,Rent ,1.5859
August 2024,DCB,Rent ,0.0
August 2024,STN,Rent ,3.1031
August 2024,JAY,Rent ,0.8387
August 2024,VBP,Rent ,2.6727
August 2024,ADM,Rent ,5.0277
August 2024,SFC,Rent ,0.4969
August 2024,SCK,Rent ,0.441
August 2024,SES,Rent ,0.3307
August 2024,JIG,Rent ,1.45
August 2024,GCN,Rent ,2.4161
August 2024,ANN,Rent ,4.5268
August 2024,SKO,Rent ,3.9434
August 2024,JAP,Rent ,0.371
August 2024,DWR,Rent ,0.3675
August 2024,AVK,Rent ,2.4874
August 2024,CYG,Rent ,2.7591
August 2024,NSS,Rent ,0.47
August 2024,GEB,Rent ,1.0784
August 2024,ROH,Rent ,0.45
August 2024,EKL,Rent ,3.54
August 2024,PBF,Rent ,2.0762
August 2024,KBB,Rent ,0.4041
August 2024,PRM,Rent ,2.4314
August 2024,KAM,Rent ,4.071
August 2024,MOM,Rent ,0.9226
August 2024,IHY,Rent ,6.2591
August 2024,DCH,Rent ,0.0
August 2024,SCH,Rent ,3.046
August 2024,LTP,Rent ,1.9089
August 2024,FSM,Rent ,3.6915
August 2024,GSM,Rent ,1.249
August 2024,PPM,Rent ,1.8816
August 2024,FLM,Rent ,1.9
August 2024,FDN,Rent ,3.2589
August 2024,DTK,Rent ,4.1335
August 2024,AKA,Rent ,1.593
August 2024,HIM,Rent ,1.475
August 2024,SMR,Rent ,1.6388
August 2024,ATL,Rent ,2.605
August 2024,DSL,Rent ,1.4861
August 2024,ATT,Rent ,1.888
August 2024,BNJ,Rent ,4.13
August 2024,DLP,Rent ,3.1028
August 2024,EXA,Rent ,4.627
August 2024,VRA,Rent ,3.5841
August 2024,CPM,Rent ,4.0053
August 2024,KTP,Rent ,4.0826
August 2024,CAR,Rent ,2.0634
August 2024,VEL,Rent ,1.7
August 2024,EGL,CAM,0.0
August 2024,ITPL,CAM,0.0
August 2024,RMZ,CAM,0.1888
August 2024,KOR,CAM,0.0
August 2024,INB,CAM,0.0
August 2024,DIV,CAM,0.2124
August 2024,IND,CAM,0.0
August 2024,BAG,CAM,0.413
August 2024,ECO-old,CAM,0.0
August 2024,DLF,CAM,0.0
August 2024,MAN,CAM,0.0
August 2024,ECW-old,CAM,0.2036
August 2024,MTP,CAM,0.0
August 2024,ETV,CAM,0.0
August 2024,VIR,CAM,0.295
August 2024,Tecno,CAM,0.0
August 2024,ARK,CAM,0.0
August 2024,SIG,CAM,0.0
August 2024,HSR,CAM,0.0
August 2024,CVR,CAM,0.295
August 2024,SJP,CAM,0.0
August 2024,ORW,CAM,1.0762
August 2024,EST,CAM,0.3788
August 2024,ORE,CAM,0.0
August 2024,AUR,CAM,0.0
August 2024,JPN,CAM,0.0
August 2024,JPC,CAM,0.0
August 2024,PTP,CAM,0.177
August 2024,SEC,CAM,0.0
August 2024,SYH,CAM,0.0
August 2024,ETF,CAM,0.0
August 2024,GSC,CAM,0.0
August 2024,PRI,CAM,0.0
August 2024,ECN,CAM,0.4553
August 2024,RGA,CAM,0.2643
August 2024,KCK,CAM,0.0
August 2024,BVG,CAM,0.118
August 2024,CLA,CAM,0.0
