Month,Store,Metric,Amount,Percent of Net Sales
Apr 24,SFC,COGS (food +packaging),1677714.494449287,0.3719630922437412
Apr 24,SFC,Gross margin,2832718.205550713,0.6280369077562588
Apr 24,SFC,store Labor Cost,352380.0114358334,0.07812554468129707
Apr 24,SFC,Utility Cost,64440.0,0.01428687762041101
Apr 24,SFC,CAM,5778.0,0.001281030088310596
Apr 24,SFC,Aggregator commission,994096.75,0.2203994197718547
Apr 24,SFC,Marketing & advertisement,125704.67,0.02786975848237354
Apr 24,SFC,Other opex expenses,159092.1320481837,0.03527203322381547
Apr 24,SCK,Gross Sales,4367565.0,1.000088033914897
Apr 24,SCK,Net Sales,4367180.54,1.0
Apr 24,SCK,COGS (food +packaging),1707639.086433589,0.3910163710414383
Apr 24,SCK,Gross margin,2659541.453566411,0.6089836289585617
Apr 24,SCK,store Labor Cost,295516.5099434794,0.067667573446249
Apr 24,SCK,Utility Cost,131009.0,0.02999853081411651
Apr 24,SCK,CAM,0.0,0.0
Apr 24,SCK,Aggregator commission,953992.07,0.218445759515131
Apr 24,SCK,Marketing & advertisement,148743.53,0.03405939567591131
Apr 24,SCK,Other opex expenses,128900.1138031265,0.02951563660409755
Apr 24,SES,Gross Sales,2600071.0,1.000071433921115
Apr 24,SES,Net Sales,2599885.28,1.0
Apr 24,SES,COGS (food +packaging),1045254.862534977,0.4020388401656617
Apr 24,SES,Gross margin,1554630.417465023,0.5979611598343383
Apr 24,SES,store Labor Cost,344127.7186925,0.1323626551293448
Apr 24,SES,Utility Cost,91920.0,0.03535540614315106
Apr 24,SES,CAM,0.0,0.0
Apr 24,SES,Aggregator commission,562402.38,0.2163181523147822
Apr 24,SES,Marketing & advertisement,180771.6,0.06953060636583165
Apr 24,SES,Other opex expenses,123567.9357556328,0.04752822622836375
Apr 24,JIG,Gross Sales,4287206.0,1.006848216326682
Apr 24,JIG,Net Sales,4258045.98,1.0
Apr 24,JIG,COGS (food +packaging),1743275.004758282,0.4094072757660268
Apr 24,JIG,Gross margin,2514770.975241719,0.5905927242339732
Apr 24,JIG,store Labor Cost,397723.3863394746,0.09340514128019693
Apr 24,JIG,Utility Cost,180760.0,0.04245139691986134
Apr 24,JIG,CAM,8650.0,0.002031448237202924
Apr 24,JIG,Aggregator commission,793418.87,0.1863340306156111
Apr 24,JIG,Marketing & advertisement,147982.48,0.03475361250091526
Apr 24,JIG,Other opex expenses,145499.8846870146,0.03417057621510573
Apr 24,GCN,Gross Sales,2966650.0,1.0106667664348
Apr 24,GCN,Net Sales,2935339.42,1.0
Apr 24,GCN,COGS (food +packaging),1274264.27385356,0.4341113893580186
Apr 24,GCN,Gross margin,1661075.146146439,0.5658886106419814
Apr 24,GCN,store Labor Cost,366475.1423394746,0.124849324014282
Apr 24,GCN,Utility Cost,115412.0,0.03931811061223033
Apr 24,GCN,CAM,69384.0,0.02363747085848082
Apr 24,GCN,Aggregator commission,494251.94,0.1683798257306816
Apr 24,GCN,Marketing & advertisement,144400.43,0.0491937760301669
Apr 24,GCN,Other opex expenses,147661.7480233986,0.05030482915103516
Apr 24,ANN,Gross Sales,3461153.0,1.016937821252646
Apr 24,ANN,Net Sales,3403505.04,1.0
Apr 24,ANN,COGS (food +packaging),1256636.151743086,0.3692182432446421
Apr 24,ANN,Gross margin,2146868.888256914,0.6307817567553579
Apr 24,ANN,store Labor Cost,394281.6157142799,0.115845756383625
Apr 24,ANN,Utility Cost,131708.0,0.03869775377209372
Apr 24,ANN,CAM,86146.0,0.02531096589767353
Apr 24,ANN,Aggregator commission,493075.84,0.1448729572029663
Apr 24,ANN,Marketing & advertisement,161971.47,0.04758960780031635
Apr 24,ANN,Other opex expenses,179091.3792696574,0.05261968975067462
Apr 24,SKO,Gross Sales,4084457.0,1.014524285758938
Apr 24,SKO,Net Sales,4025982.48,1.0
Apr 24,SKO,COGS (food +packaging),1501932.852666297,0.3730599574457903
Apr 24,SKO,Gross margin,2524049.627333703,0.6269400425542097
Apr 24,SKO,store Labor Cost,401912.0124289493,0.09982954829673012
Apr 24,SKO,Utility Cost,163324.0,0.04056748900705599
Apr 24,SKO,CAM,103002.0,0.02558431401817725
Apr 24,SKO,Aggregator commission,627724.94,0.1559184480107325
Apr 24,SKO,Marketing & advertisement,187556.87,0.04658660859348797
Apr 24,SKO,Other opex expenses,200684.248121316,0.04984727308632402
Apr 24,JAP,Gross Sales,2266685.0,1.000100729919085
Apr 24,JAP,Net Sales,2266456.7,1.0
Apr 24,JAP,COGS (food +packaging),937760.1531529799,0.4137560418220123
Apr 24,JAP,Gross margin,1328696.54684702,0.5862439581779878
Apr 24,JAP,store Labor Cost,269958.8776535598,0.1191105383365849
Apr 24,JAP,Utility Cost,118527.0,0.05229616784648919
Apr 24,JAP,CAM,0.0,0.0
Apr 24,JAP,Aggregator commission,498285.38,0.2198521507161376
Apr 24,JAP,Marketing & advertisement,199704.07,0.08811289886985266
Apr 24,JAP,Other opex expenses,143868.0989248635,0.06347710014705488
Apr 24,DWR,Gross Sales,2624628.0,1.000043924344173
Apr 24,DWR,Net Sales,2624512.72,1.0
Apr 24,DWR,COGS (food +packaging),1046031.487707803,0.3985621710790578
Apr 24,DWR,Gross margin,1578481.232292197,0.6014378289209422
Apr 24,DWR,store Labor Cost,282769.7339933877,0.1077418035883582
Apr 24,DWR,Utility Cost,85569.0,0.03260376653842242
Apr 24,DWR,CAM,0.0,0.0
Apr 24,DWR,Aggregator commission,571878.52,0.2178989324921237
Apr 24,DWR,Marketing & advertisement,193917.4,0.07388701091911644
Apr 24,DWR,Other opex expenses,145835.4487239702,0.05556667628723481
Apr 24,AVK,Gross Sales,2468749.0,1.013901022964634
Apr 24,AVK,Net Sales,2434901.38,1.0
Apr 24,AVK,COGS (food +packaging),982701.1375118181,0.4035897082253977
Apr 24,AVK,Gross margin,1452200.242488182,0.5964102917746023
Apr 24,AVK,store Labor Cost,411160.2075832971,0.1688611337446846
Apr 24,AVK,Utility Cost,84105.0,0.03454144003154658
Apr 24,AVK,CAM,75905.0,0.03117374716835554
Apr 24,AVK,Aggregator commission,386397.95,0.1586914168983715
Apr 24,AVK,Marketing & advertisement,187276.28,0.07691329165865436
Apr 24,AVK,Other opex expenses,103334.6258483872,0.04243893682806455
Apr 24,CYG,Gross Sales,2464116.0,1.019554363836467
Apr 24,CYG,Net Sales,2416855.92,1.0
Apr 24,CYG,COGS (food +packaging),763194.6714234952,0.3157799623502154
Apr 24,CYG,Gross margin,1653661.248576505,0.6842200376497846
Apr 24,CYG,store Labor Cost,258028.5140130344,0.1067620588706978
Apr 24,CYG,Utility Cost,69777.16,0.02887104664476648
Apr 24,CYG,CAM,89367.3,0.03697667670648733
Apr 24,CYG,Aggregator commission,322135.98,0.1332872089454137
Apr 24,CYG,Marketing & advertisement,27910.74,0.01154836735157965
Apr 24,CYG,Other opex expenses,126186.3609898115,0.05221095719674156
Apr 24,NSS,Gross Sales,3149897.0,1.000010552837371
Apr 24,NSS,Net Sales,3149863.76,1.0
Apr 24,NSS,COGS (food +packaging),1217641.712373573,0.3865696440069437
Apr 24,NSS,Gross margin,1932222.047626427,0.6134303559930563
Apr 24,NSS,store Labor Cost,298227.6265836232,0.09467953197557447
Apr 24,NSS,Utility Cost,112617.0,0.03575297491596906
Apr 24,NSS,CAM,0.0,0.0
Apr 24,NSS,Aggregator commission,698265.9,0.2216813021779711
Apr 24,NSS,Marketing & advertisement,152609.36,0.04844951135283387
Apr 24,NSS,Other opex expenses,153033.0098456349,0.04858400918445911
Apr 24,GEB,Gross Sales,2841604.0,1.009317339928857
Apr 24,GEB,Net Sales,2815372.22,1.0
Apr 24,GEB,COGS (food +packaging),1091372.599672211,0.3876477120571328
Apr 24,GEB,Gross margin,1723999.620327789,0.6123522879428672
Apr 24,GEB,store Labor Cost,383887.9158335417,0.1363542316381674
Apr 24,GEB,Utility Cost,180704.82,0.0641850547207573
Apr 24,GEB,CAM,56304.88,0.01999908914353072
Apr 24,GEB,Aggregator commission,497607.42,0.1767465830859125
Apr 24,GEB,Marketing & advertisement,186468.53,0.06623228313306295
Apr 24,GEB,Other opex expenses,149951.4590072258,0.05326168168528204
Apr 24,ROH,Gross Sales,2081147.0,1.0
Apr 24,ROH,Net Sales,2081147.0,1.0
Apr 24,ROH,COGS (food +packaging),842920.7493665693,0.4050270112426317
Apr 24,ROH,Gross margin,1238226.250633431,0.5949729887573683
Apr 24,ROH,store Labor Cost,328062.5074297373,0.157635432494551
Apr 24,ROH,Utility Cost,114410.0,0.05497449243133714
Apr 24,ROH,CAM,0.0,0.0
Apr 24,ROH,Aggregator commission,460867.29,0.2214486963198659
Apr 24,ROH,Marketing & advertisement,202194.96,0.09715553970959283
Apr 24,ROH,Other opex expenses,129546.7833026997,0.06224778129690008
Apr 24,EKL,Gross Sales,4645413.0,1.009706669904628
Apr 24,EKL,Net Sales,4600754.99,1.0
Apr 24,EKL,COGS (food +packaging),1839091.167036821,0.3997368195077089
Apr 24,EKL,Gross margin,2761663.822963179,0.6002631804922911
Apr 24,EKL,store Labor Cost,561733.1370994747,0.1220958599882918
Apr 24,EKL,Utility Cost,170744.0,0.03711216971369301
Apr 24,EKL,CAM,0.0,0.0
Apr 24,EKL,Aggregator commission,824791.36,0.1792730457919907
Apr 24,EKL,Marketing & advertisement,236548.42,0.05141513088920217
Apr 24,EKL,Other opex expenses,183221.5906004345,0.03982424428135749
Apr 24,PBF,Gross Sales,1804349.0,1.014886295296016
Apr 24,PBF,Net Sales,1777882.91,1.0
Apr 24,PBF,COGS (food +packaging),735336.9909197119,0.4136025982271869
Apr 24,PBF,Gross margin,1042545.919080288,0.5863974017728131
Apr 24,PBF,store Labor Cost,308861.5883749995,0.1737243699445873
Apr 24,PBF,Utility Cost,55961.0,0.03147620109583033
Apr 24,PBF,CAM,59000.0,0.0331855375110164
Apr 24,PBF,Aggregator commission,272640.89,0.1533514319005407
Apr 24,PBF,Marketing & advertisement,315294.99,0.1773429443674668
Apr 24,PBF,Other opex expenses,104595.7538664516,0.05883163243098592
Apr 24,KBB,Gross Sales,2179924.0,1.002944600782479
Apr 24,KBB,Net Sales,2173523.84,1.0
Apr 24,KBB,COGS (food +packaging),933293.6858898029,0.4293919710997064
Apr 24,KBB,Gross margin,1240230.154110197,0.5706080289002936
Apr 24,KBB,store Labor Cost,287757.3422942754,0.132392080086076
Apr 24,KBB,Utility Cost,133417.48,0.06138303042491588
Apr 24,KBB,CAM,53100.0,0.0244303738577811
Apr 24,KBB,Aggregator commission,451653.14,0.2077976471608428
Apr 24,KBB,Marketing & advertisement,277199.82,0.1275347502054544
Apr 24,KBB,Other opex expenses,127031.6746017867,0.05844503394165057
Apr 24,IHY,Gross Sales,3629506.0,1.032429790694585
Apr 24,IHY,Net Sales,3515499.1,1.0
Apr 24,IHY,COGS (food +packaging),1257549.331374931,0.3577157312812087
Apr 24,IHY,Gross margin,2257949.768625069,0.6422842687187913
Apr 24,IHY,store Labor Cost,389998.3473613333,0.110936836070114
Apr 24,IHY,Utility Cost,112339.0,0.03195534881519384
Apr 24,IHY,CAM,42482.0,0.01208420164294737
Apr 24,IHY,Aggregator commission,280077.94,0.07966946713199272
Apr 24,IHY,Marketing & advertisement,124873.65,0.03552088805825608
Apr 24,IHY,Other opex expenses,122124.2999999998,0.03473882271794631
Apr 24,DCH,Gross Sales,2597066.190476189,0.999999692143555
Apr 24,DCH,Net Sales,2597066.99,1.0
Apr 24,DCH,COGS (food +packaging),1052390.929241177,0.4052228661383806
Apr 24,DCH,Gross margin,1544676.060758823,0.5947771338616193
Apr 24,DCH,store Labor Cost,298377.095,0.1148900263831854
Apr 24,DCH,Utility Cost,0.0,0.0
Apr 24,DCH,CAM,0.0,0.0
Apr 24,DCH,Aggregator commission,0.0,0.0
Apr 24,DCH,Marketing & advertisement,9767.74,0.003761065862994931
Apr 24,DCH,Other opex expenses,310463.554,0.1195439144217069
Apr 24,HAA,Gross Sales,0.0,
Apr 24,HAA,Net Sales,0.0,
Apr 24,HAA,COGS (food +packaging),0.0,
Apr 24,HAA,Gross margin,0.0,
Apr 24,HAA,store Labor Cost,0.0,
Apr 24,HAA,Utility Cost,0.0,
Apr 24,HAA,CAM,0.0,
Apr 24,HAA,Aggregator commission,0.0,
Apr 24,HAA,Marketing & advertisement,0.0,
Apr 24,HAA,Other opex expenses,0.0,
Apr 24,SCH,Gross Sales,2411656.0,1.048933480893918
Apr 24,SCH,Net Sales,2299150.56,1.0
Apr 24,SCH,COGS (food +packaging),909204.7535246614,0.3954524637676018
Apr 24,SCH,Gross margin,1389945.806475339,0.6045475362323981
Apr 24,SCH,store Labor Cost,348201.8655,0.1514480484914394
Apr 24,SCH,Utility Cost,118605.0,0.05158644329930268
Apr 24,SCH,CAM,52038.0,0.02263357646312645
Apr 24,SCH,Aggregator commission,8051.62,0.003501997711711407
Apr 24,SCH,Marketing & advertisement,10150.91,0.004415069711659074
Apr 24,SCH,Other opex expenses,105772.9835999999,0.0460052444760294
Apr 24,LTP,Gross Sales,2389336.0,1.019499545526725
Apr 24,LTP,Net Sales,2343636.16,1.0
Apr 24,LTP,COGS (food +packaging),837250.9328453373,0.3572444166612181
Apr 24,LTP,Gross margin,1506385.227154663,0.6427555833387819
Apr 24,LTP,store Labor Cost,390445.2767333334,0.1665980766969107
Apr 24,LTP,Utility Cost,128792.99,0.0549543449611223
Apr 24,LTP,CAM,45073.06,0.01923210640341033
Apr 24,LTP,Aggregator commission,325795.22,0.1390127126217407
Apr 24,LTP,Marketing & advertisement,172250.38,0.07349706534652546
Apr 24,LTP,Other opex expenses,103131.3656,0.04400485338133714
Apr 24,FSM,Gross Sales,1694296.0,1.049999985746292
Apr 24,FSM,Net Sales,1613615.26,1.0
Apr 24,FSM,COGS (food +packaging),664610.5059838879,0.4118766861338978
Apr 24,FSM,Gross margin,949004.7540161121,0.5881233138661022
Apr 24,FSM,store Labor Cost,309146.7463333333,0.1915864047625165
Apr 24,FSM,Utility Cost,38821.0,0.02405839915024106
Apr 24,FSM,CAM,57112.0,0.03539381500395578
Apr 24,FSM,Aggregator commission,,0.0
Apr 24,FSM,Marketing & advertisement,211198.08,0.1308850289380629
Apr 24,FSM,Other opex expenses,75685.04840000009,0.046904023701412
Apr 24,GSM,Gross Sales,2441077.0,1.012930561580202
Apr 24,GSM,Net Sales,2409915.44,1.0
Apr 24,GSM,COGS (food +packaging),850705.7666178704,0.3530023304958246
Apr 24,GSM,Gross margin,1559209.67338213,0.6469976695041755
Apr 24,GSM,store Labor Cost,275493.8066333333,0.1143167938844084
Apr 24,GSM,Utility Cost,84087.0,0.03489209563303184
Apr 24,GSM,CAM,26538.0,0.01101200463697598
Apr 24,GSM,Aggregator commission,401773.31,0.1667167666264672
Apr 24,GSM,Marketing & advertisement,87188.91,0.03617924038031808
Apr 24,GSM,Other opex expenses,81745.78999999998,0.03392060511467572
Apr 24,PPM,Gross Sales,1965435.0,1.019252155225636
Apr 24,PPM,Net Sales,1928310.86,1.0
Apr 24,PPM,COGS (food +packaging),673228.1308755544,0.3491284236585974
Apr 24,PPM,Gross margin,1255082.729124446,0.6508715763414026
Apr 24,PPM,store Labor Cost,321402.8514,0.1666758498678994
Apr 24,PPM,Utility Cost,74662.95,0.03871935357974388
Apr 24,PPM,CAM,45533.84,0.02361332964748225
Apr 24,PPM,Aggregator commission,269079.41,0.1395415104388304
Apr 24,PPM,Marketing & advertisement,88788.44,0.04604467144887624
Apr 24,PPM,Other opex expenses,78401.95640000005,0.04065835961739076
Apr 24,FLM,Gross Sales,2985706.0,1.014792033308849
Apr 24,FLM,Net Sales,2942185.1,1.0
Apr 24,FLM,COGS (food +packaging),1028427.751622212,0.3495455644929381
Apr 24,FLM,Gross margin,1913757.348377788,0.6504544355070618
Apr 24,FLM,store Labor Cost,251992.551,0.08564809569595061
Apr 24,FLM,Utility Cost,122889.0,0.0417679363545142
Apr 24,FLM,CAM,9491.0,0.003225833751928116
Apr 24,FLM,Aggregator commission,468769.57,0.1593270151493868
Apr 24,FLM,Marketing & advertisement,96190.56,0.03269357866029571
Apr 24,FLM,Other opex expenses,132436.6219999998,0.04501301498671847
Apr 24,FDN,Gross Sales,6847726.0,1.013776515732112
Apr 24,FDN,Net Sales,6754670.18,1.0
Apr 24,FDN,COGS (food +packaging),2267556.46492425,0.3357020260794215
Apr 24,FDN,Gross margin,4487113.71507575,0.6642979739205787
Apr 24,FDN,store Labor Cost,436689.64381761,0.06465003207863661
Apr 24,FDN,Utility Cost,250195.0,0.03704029853904725
Apr 24,FDN,CAM,28036.0,0.004150609763747192
Apr 24,FDN,Aggregator commission,1100080.97,0.1628622776071651
Apr 24,FDN,Marketing & advertisement,60815.39,0.009003458108149997
Apr 24,FDN,Other opex expenses,222182.4739999997,0.03289316400049598
Apr 24,DTK,Gross Sales,3780339.0,1.017822218935089
Apr 24,DTK,Net Sales,3714144.7,1.0
Apr 24,DTK,COGS (food +packaging),1293120.503095977,0.3481610458246219
Apr 24,DTK,Gross margin,2421024.196904024,0.6518389541753781
Apr 24,DTK,store Labor Cost,381717.5523333333,0.1027740120984875
Apr 24,DTK,Utility Cost,155598.0,0.04189335972828415
Apr 24,DTK,CAM,23222.0,0.006252314294593853
Apr 24,DTK,Aggregator commission,547338.74,0.1473660248078111
Apr 24,DTK,Marketing & advertisement,67819.74,0.01825985401161134
Apr 24,DTK,Other opex expenses,127370.3260000001,0.03429331280496425
Apr 24,AKA,Gross Sales,1919878.0,1.010628593026114
Apr 24,AKA,Net Sales,1899687.0,1.0
Apr 24,AKA,COGS (food +packaging),725154.5371300017,0.3817231665690199
Apr 24,AKA,Gross margin,1174532.462869998,0.61827683343098
Apr 24,AKA,store Labor Cost,319934.866786,0.1684145160681733
Apr 24,AKA,Utility Cost,105802.48,0.05569469075695101
Apr 24,AKA,CAM,59000.0,0.03105774793426496
Apr 24,AKA,Aggregator commission,335148.59,0.1764230581143104
Apr 24,AKA,Marketing & advertisement,123265.14,0.06488707876613357
Apr 24,AKA,Other opex expenses,83855.93840000016,0.04414197623082126
Apr 24,HIM,Gross Sales,2200031.0,1.024759193367137
Apr 24,HIM,Net Sales,2146876.08,1.0
Apr 24,HIM,COGS (food +packaging),820362.3167551453,0.3821190819523897
Apr 24,HIM,Gross margin,1326513.763244855,0.6178809180476103
Apr 24,HIM,store Labor Cost,364570.557,0.1698144389405093
Apr 24,HIM,Utility Cost,157691.0,0.07345137498574207
Apr 24,HIM,CAM,0.0,0.0
Apr 24,HIM,Aggregator commission,245856.07,0.1145180535990694
Apr 24,HIM,Marketing & advertisement,174143.07,0.0811146351772665
Apr 24,HIM,Other opex expenses,108810.3372,0.05068310100133956
Apr 24,SMR,Gross Sales,4431460.0,1.010825471686923
Apr 24,SMR,Net Sales,4384001.12,1.0
Apr 24,SMR,COGS (food +packaging),1615376.234494336,0.3684707622735134
Apr 24,SMR,Gross margin,2768624.885505664,0.6315292377264866
Apr 24,SMR,store Labor Cost,426439.3516666667,0.09727172507352523
Apr 24,SMR,Utility Cost,136156.0,0.0310574738174337
Apr 24,SMR,CAM,41039.0,0.009361083374905706
Apr 24,SMR,Aggregator commission,773447.38,0.1764249959863149
Apr 24,SMR,Marketing & advertisement,196056.95,0.04472100819171324
Apr 24,SMR,Other opex expenses,132591.3908000003,0.03024437886092517
Apr 24,DLP,Gross Sales,2421203.0,1.036347466791893
Apr 24,DLP,Net Sales,2336284.96,1.0
Apr 24,DLP,COGS (food +packaging),889656.6247985311,0.3807997055284434
Apr 24,DLP,Gross margin,1446628.335201469,0.6192002944715566
Apr 24,DLP,store Labor Cost,344000.938564,0.1472427141610328
Apr 24,DLP,Utility Cost,63636.0,0.0272381156791764
Apr 24,DLP,CAM,58551.6,0.02506184005909964
Apr 24,DLP,Aggregator commission,144650.67,0.06191482309589495
Apr 24,DLP,Marketing & advertisement,1624.01,0.0006951249645505572
Apr 24,DLP,Other opex expenses,102767.7625,0.04398768312064123
Apr 24,EXA,Gross Sales,3066893.0,1.025673973414526
Apr 24,EXA,Net Sales,2990124.62,1.0
Apr 24,EXA,COGS (food +packaging),1042047.441339644,0.3484963249925161
Apr 24,EXA,Gross margin,1948077.178660356,0.651503675007484
Apr 24,EXA,store Labor Cost,258861.6864666667,0.08657220663487486
Apr 24,EXA,Utility Cost,90583.16,0.03029410861143306
Apr 24,EXA,CAM,63003.0,0.0210703592681699
Apr 24,EXA,Aggregator commission,323768.42,0.1082792395455411
Apr 24,EXA,Marketing & advertisement,46277.54,0.0154767930709189
Apr 24,EXA,Other opex expenses,111772.1699999999,0.03738043867884006
Apr 24,VRA,Gross Sales,2051904.0,1.025545525031154
Apr 24,VRA,Net Sales,2000792.7,1.0
Apr 24,VRA,COGS (food +packaging),844895.955583765,0.4222806068733483
Apr 24,VRA,Gross margin,1155896.744416235,0.5777193931266518
Apr 24,VRA,store Labor Cost,285537.5070773334,0.1427121895623337
Apr 24,VRA,Utility Cost,146412.0,0.07317699629751748
Apr 24,VRA,CAM,109150.0,0.05455337776872137
Apr 24,VRA,Aggregator commission,219961.62,0.1099372363763622
Apr 24,VRA,Marketing & advertisement,108012.11,0.05398465818073007
Apr 24,VRA,Other opex expenses,139912.7383,0.06992865292841181
Apr 24,CPM,Gross Sales,2359920.0,1.040828600335605
Apr 24,CPM,Net Sales,2267347.38,1.0
Apr 24,CPM,COGS (food +packaging),816906.3072032453,0.3602916405351373
Apr 24,CPM,Gross margin,1450441.072796755,0.6397083594648627
Apr 24,CPM,store Labor Cost,338219.5458666667,0.1491697076725255
Apr 24,CPM,Utility Cost,99441.0,0.04385785825196314
Apr 24,CPM,CAM,74990.0,0.03307389095357766
Apr 24,CPM,Aggregator commission,93462.41,0.04122103689289994
Apr 24,CPM,Marketing & advertisement,5302.36,0.002338574162376477
Apr 24,CPM,Other opex expenses,137163.468,0.06049512712957112
Apr 24,KTP,Gross Sales,3393876.0,1.023583514045352
Apr 24,KTP,Net Sales,3315680.6,1.0
Apr 24,KTP,COGS (food +packaging),1241216.060300251,0.3743472939764618
Apr 24,KTP,Gross margin,2074464.539699749,0.6256527060235382
Apr 24,KTP,store Labor Cost,419154.4455333333,0.1264158090297761
Apr 24,KTP,Utility Cost,195563.0,0.05898125410511495
Apr 24,KTP,CAM,53100.0,0.01601481155935225
Apr 24,KTP,Aggregator commission,391178.69,0.1179783993669354
Apr 24,KTP,Marketing & advertisement,136410.62,0.04114106165714514
Apr 24,KTP,Other opex expenses,121238.1381999999,0.03656508356082304
Apr 24,CAR,Gross Sales,1641882.0,1.034289136414349
Apr 24,CAR,Net Sales,1587449.72,1.0
Apr 24,CAR,COGS (food +packaging),655720.7476355451,0.4130655222488213
Apr 24,CAR,Gross margin,931728.9723644549,0.5869344777511787
Apr 24,CAR,store Labor Cost,230317.8432,0.1450867012027316
Apr 24,CAR,Utility Cost,85000.0,0.05354500298755919
Apr 24,CAR,CAM,69296.0,0.04365240620030473
Apr 24,CAR,Aggregator commission,111269.6,0.07009330664028843
Apr 24,CAR,Marketing & advertisement,103831.36,0.0654076527223804
Apr 24,CAR,Other opex expenses,71898.91299999994,0.04529208836926182
Apr 24,VEL,Gross Sales,2739028.0,1.022496079967798
Apr 24,VEL,Net Sales,2678766.26,1.0
Apr 24,VEL,COGS (food +packaging),990402.340585178,0.3697233145624202
Apr 24,VEL,Gross margin,1688363.919414822,0.6302766854375798
Apr 24,VEL,store Labor Cost,394141.6468333333,0.1471355126121879
Apr 24,VEL,Utility Cost,120648.0,0.04503864402114726
Apr 24,VEL,CAM,,0.0
Apr 24,VEL,Aggregator commission,332379.55,0.1240793401660957
Apr 24,VEL,Marketing & advertisement,134168.59,0.05008596382724337
Apr 24,VEL,Other opex expenses,137313.8700000002,0.05126011628950418
May 24,Total,Gross Sales,239801890.2695238,1.016062278791735
May 24,Total,Net Sales,236011015.5399999,1.0
May 24,Total,COGS (food +packaging),89894266.11807556,0.3808901288458715
